學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生人數男,外國學生人數女
106,公立,一般大學,13,國立中正大學,7151071,前瞻製造系統博士學位學程,博士班,1,0
106,公立,一般大學,13,國立中正大學,7151071,前瞻製造系統碩士學位學程,碩士班(日間),7,0
106,公立,一般大學,13,國立中正大學,9231063,社會福利學系,學士班(日間),1,0
106,公立,一般大學,13,國立中正大學,9231063,社會福利學系,碩士班(日間),0,1
106,公立,一般大學,13,國立中正大學,9231063,社會福利學系,博士班,0,1
106,公立,一般大學,13,國立中正大學,10141064,運動競技學系,學士班(日間),1,0
106,公立,一般大學,13,國立中正大學,10141064,運動競技學系運動與休閒教育碩士班,碩士班(日間),1,0
106,公立,一般大學,14,國立高雄師範大學,1111001,教育學系,學士班(日間),0,2
106,公立,一般大學,14,國立高雄師範大學,1111001,教育學系,碩士班(日間),0,1
106,公立,一般大學,14,國立高雄師範大學,1112009,成人教育研究所,博士班,0,2
106,公立,一般大學,14,國立高雄師範大學,1141005,體育學系,學士班(日間),1,0
106,公立,一般大學,14,國立高雄師範大學,2131012,美術學系,學士班(日間),0,2
106,公立,一般大學,14,國立高雄師範大學,2131012,美術學系,碩士班(日間),0,1
106,公立,一般大學,14,國立高雄師範大學,2311021,英語學系,碩士班(日間),1,1
106,公立,一般大學,14,國立高雄師範大學,2311021,英語學系,博士班,3,0
106,公立,一般大學,14,國立高雄師範大學,2321015,臺灣歷史文化及語言研究所,碩士班(日間),0,1
106,公立,一般大學,14,國立高雄師範大學,2323002,華語文教學研究所,碩士班(日間),1,6
106,公立,一般大學,14,國立高雄師範大學,3143031,客家文化研究所,碩士班(日間),1,0
106,公立,一般大學,14,國立高雄師範大學,4131032,事業經營學系,學士班(日間),2,2
106,公立,一般大學,14,國立高雄師範大學,4199033,人力與知識管理研究所,碩士班(日間),1,1
106,公立,一般大學,14,國立高雄師範大學,7141044,工程國際碩士學位學程,碩士班(日間),6,0
106,公立,一般大學,15,國立彰化師範大學,1111002,教育研究所,碩士班(日間),0,1
106,公立,一般大學,15,國立彰化師範大學,1111002,教育研究所,博士班,1,1
106,公立,一般大學,15,國立彰化師範大學,1113012,特殊教育學系,學士班(日間),0,2
106,公立,一般大學,15,國立彰化師範大學,1113012,特殊教育學系,碩士班(日間),0,1
106,公立,一般大學,15,國立彰化師範大學,1141007,工業教育與技術學系,博士班,1,0
106,公立,一般大學,15,國立彰化師範大學,2131017,美術學系,學士班(日間),0,2
106,公立,一般大學,15,國立彰化師範大學,2311020,英語學系,學士班(日間),0,1
106,公立,一般大學,15,國立彰化師範大學,2311020,英語學系,博士班,4,0
106,公立,一般大學,15,國立彰化師範大學,2322019,國文學系,學士班(日間),3,0
106,公立,一般大學,15,國立彰化師範大學,3131025,輔導與諮商學系,學士班(日間),3,9
106,公立,一般大學,15,國立彰化師範大學,3131025,輔導與諮商學系,碩士班(日間),1,6
106,公立,一般大學,15,國立彰化師範大學,3131025,輔導與諮商學系,博士班,0,1
106,公立,一般大學,15,國立彰化師範大學,3131055,復健諮商研究所,碩士班(日間),0,1
106,公立,一般大學,15,國立彰化師範大學,3142027,地理學系,學士班(日間),1,1
106,公立,一般大學,15,國立彰化師範大學,4131029,企業管理學系,學士班(日間),2,0
106,公立,一般大學,15,國立彰化師範大學,4131029,企業管理學系,碩士班(日間),0,1
106,公立,一般大學,15,國立彰化師範大學,4131033,人力資源管理研究所,碩士班(日間),1,0
106,公立,一般大學,15,國立彰化師範大學,5411038,數學系,學士班(日間),0,1
106,公立,一般大學,15,國立彰化師範大學,5411038,數學系,博士班,1,0
106,公立,一般大學,15,國立彰化師範大學,6131040,資訊管理學系,學士班(日間),1,0
106,公立,一般大學,15,國立彰化師範大學,10141011,運動學系應用運動科學碩士班,碩士班(日間),1,0
106,公立,一般大學,16,國立陽明大學,3199004,科技與社會研究所,碩士班(日間),0,1
106,公立,一般大學,16,國立陽明大學,5121007,生命科學系暨基因體科學研究所,學士班(日間),1,0
106,公立,一般大學,16,國立陽明大學,5121007,生命科學系暨基因體科學研究所,碩士班(日間),1,4
106,公立,一般大學,16,國立陽明大學,5122009,微生物及免疫學研究所,碩士班(日間),1,0
106,公立,一般大學,16,國立陽明大學,5122009,微生物及免疫學研究所,博士班,0,1
106,公立,一般大學,16,國立陽明大學,5123011,生化暨分子生物研究所,博士班,1,1
106,公立,一般大學,16,國立陽明大學,5124013,生物醫學資訊研究所,博士班,2,1
106,公立,一般大學,16,國立陽明大學,5211017,環境科技博士學位學程(台灣聯合大學系統),博士班,1,0
106,公立,一般大學,16,國立陽明大學,7193018,光電博士學位學程(台灣聯合大學系統),博士班,0,1
106,公立,一般大學,16,國立陽明大學,7193019,生醫光電研究所,博士班,7,0
106,公立,一般大學,16,國立陽明大學,7193021,生物醫學工程學系,學士班(日間),0,1
106,公立,一般大學,16,國立陽明大學,9111059,牙醫學系,碩士班(日間),0,2
106,公立,一般大學,16,國立陽明大學,9111059,牙醫學系,博士班,0,1
106,公立,一般大學,16,國立陽明大學,9121016,跨領域神經科學博士學位學程(台灣聯合大學系統)(含跨領域神經科學國際研究生博士學位學程),博士班,7,2
106,公立,一般大學,16,國立陽明大學,9121024,醫學系,學士班(日間),3,1
106,公立,一般大學,16,國立陽明大學,9121027,分子醫學博士學位學程,博士班,18,6
106,公立,一般大學,16,國立陽明大學,9131048,護理學系,學士班(日間),0,1
106,公立,一般大學,16,國立陽明大學,9151047,物理治療暨輔助科技學系,學士班(日間),1,0
106,公立,一般大學,16,國立陽明大學,9161043,藥理學研究所,碩士班(日間),0,1
106,公立,一般大學,16,國立陽明大學,9171042,傳統醫藥研究所,碩士班(日間),0,1
106,公立,一般大學,16,國立陽明大學,9171042,傳統醫藥研究所,博士班,1,0
106,公立,一般大學,16,國立陽明大學,9191036,公共衛生研究所,博士班,10,4
106,公立,一般大學,16,國立陽明大學,9191040,國際衛生碩士學位學程,碩士班(日間),2,13
106,公立,一般大學,17,國立臺北大學,2221005,歷史學系,碩士班(日間),1,0
106,公立,一般大學,17,國立臺北大學,3111009,經濟學系,學士班(日間),1,1
106,公立,一般大學,17,國立臺北大學,3141011,社會學系,學士班(日間),1,0
106,公立,一般大學,17,國立臺北大學,4111017,會計學系,學士班(日間),2,1
106,公立,一般大學,17,國立臺北大學,4121020,財務金融英語碩士學位學程,碩士班(日間),3,4
106,公立,一般大學,17,國立臺北大學,4131018,企業管理學系,學士班(日間),6,5
106,公立,一般大學,17,國立臺北大學,4131019,國際企業研究所,碩士班(日間),0,2
106,公立,一般大學,17,國立臺北大學,4134013,公共行政暨政策學系,博士班,1,0
106,公立,一般大學,17,國立臺北大學,4134024,不動產與城鄉環境學系,博士班,1,0
106,公立,一般大學,17,國立臺北大學,4211028,法律學系,碩士班(日間),1,0
106,公立,一般大學,17,國立臺北大學,5421033,統計學系,學士班(日間),0,1
106,公立,一般大學,17,國立臺北大學,7141035,電機工程學系,碩士班(日間),1,0
106,公立,一般大學,17,國立臺北大學,7141036,資訊工程學系,碩士班(日間),1,0
106,公立,一般大學,17,國立臺北大學,7399040,城市治理英語碩士學位學程,碩士班(日間),7,8
106,公立,一般大學,17,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,1111001,教育學系,學士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,1111001,教育學系,碩士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,1111001,教育學系,博士班,0,2
106,公立,一般大學,18,國立嘉義大學,1115006,師範學院教學專業國際碩士學位學程,碩士班(日間),0,7
106,公立,一般大學,18,國立嘉義大學,1116021,數位學習設計與管理學系,碩士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,1121016,幼兒教育學系,碩士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,2151024,音樂學系,碩士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,2311031,外國語言學系,學士班(日間),0,2
106,公立,一般大學,18,國立嘉義大學,2311031,外國語言學系,碩士班(日間),2,1
106,公立,一般大學,18,國立嘉義大學,2322029,中國文學系,碩士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,3131035,輔導與諮商學系,碩士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,4121041,財務金融學系,學士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,4131038,企業管理學系,學士班(日間),0,2
106,公立,一般大學,18,國立嘉義大學,4131038,企業管理學系,博士班,1,0
106,公立,一般大學,18,國立嘉義大學,4143044,行銷與觀光管理學系,學士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,4199045,生物事業管理學系,學士班(日間),1,1
106,公立,一般大學,18,國立嘉義大學,4199045,生物事業管理學系,碩士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,5111048,生命科學全英文碩士學位學程,碩士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,5199058,微生物免疫與生物藥學系,學士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,5411062,應用數學系,學士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,6131066,資訊工程學系,碩士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,6131066,資訊工程學系,博士班,2,3
106,公立,一般大學,18,國立嘉義大學,7211088,食品科學系,學士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,7211088,食品科學系,博士班,1,1
106,公立,一般大學,18,國立嘉義大學,7321070,土木與水資源工程學系,學士班(日間),0,1
106,公立,一般大學,18,國立嘉義大學,8111074,農藝學系,學士班(日間),2,0
106,公立,一般大學,18,國立嘉義大學,8111077,農業科學博士學位學程,博士班,1,2
106,公立,一般大學,18,國立嘉義大學,8112079,動物科學系,學士班(日間),3,0
106,公立,一般大學,18,國立嘉義大學,8121080,園藝學系,學士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,8121080,園藝學系,碩士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,8192094,農學院農業科技全英碩士學位學程,碩士班(日間),2,2
106,公立,一般大學,18,國立嘉義大學,8194084,植物醫學系,學士班(日間),1,0
106,公立,一般大學,18,國立嘉義大學,8211096,森林暨自然資源學系,碩士班(日間),0,2
106,公立,一般大學,18,國立嘉義大學,8411108,獸醫學系,學士班(日間),4,7
106,公立,一般大學,18,國立嘉義大學,10151110,管理學院外籍生全英文授課觀光暨管理碩士學位學程,碩士班(日間),5,9
106,公立,一般大學,19,國立高雄大學,2199005,創意設計與建築學系,碩士班(日間),2,0
106,公立,一般大學,19,國立高雄大學,2311002,西洋語文學系,學士班(日間),0,1
106,公立,一般大學,19,國立高雄大學,2311003,東亞語文學系,學士班(日間),0,2
106,公立,一般大學,19,國立高雄大學,3111006,應用經濟學系,學士班(日間),1,0
106,公立,一般大學,19,國立高雄大學,4131009,亞太工商管理學系,學士班(日間),1,0
106,公立,一般大學,19,國立高雄大學,4131010,國際商業管理碩士學位學程,碩士班(日間),3,9
106,公立,一般大學,19,國立高雄大學,6131026,資訊管理學系,學士班(日間),1,0
106,公立,一般大學,19,國立高雄大學,7141027,電機工程學系,學士班(日間),1,0
106,公立,一般大學,19,國立高雄大學,7321029,土木與環境工程學系,學士班(日間),1,0
106,公立,一般大學,19,國立高雄大學,10152033,運動健康與休閒學系,學士班(日間),1,0
106,公立,一般大學,20,國立東華大學,1111001,教育與潛能開發學系,碩士班(日間),3,9
106,公立,一般大學,20,國立東華大學,1111001,教育與潛能開發學系,博士班,10,3
106,公立,一般大學,20,國立東華大學,1113013,特殊教育學系身心障礙與輔助科技碩士班,碩士班(日間),0,1
106,公立,一般大學,20,國立東華大學,1114015,教育行政與管理學系,碩士班(日間),0,1
106,公立,一般大學,20,國立東華大學,1121012,幼兒教育學系,學士班(日間),0,1
106,公立,一般大學,20,國立東華大學,2191019,藝術與設計學系,學士班(日間),1,0
