學年度,學期（上學期為1；下學期為2）,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀雙主修人次男,修讀雙主修人次女
106,1,私立,一般大學,1008,靜宜大學,7141030,資訊工程學系,學士班(日間),1,1
106,1,私立,一般大學,1008,靜宜大學,9161035,化�菻~科學系,學士班(日間),2,8
106,1,私立,一般大學,1008,靜宜大學,9231032,社會工作與兒童少年福利學系,學士班(日間),3,5
106,1,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),4,5
106,1,私立,一般大學,1009,長庚大學,2122001,工業設計學系,學士班(日間),0,1
106,1,私立,一般大學,1009,長庚大學,4131005,工商管理學系,學士班(日間),2,1
106,1,私立,一般大學,1009,長庚大學,4133007,醫務管理學系,學士班(日間),2,9
106,1,私立,一般大學,1009,長庚大學,5121012,生物醫學系,學士班(日間),0,3
106,1,私立,一般大學,1009,長庚大學,6131013,資訊管理學系,學士班(日間),0,2
106,1,私立,一般大學,1009,長庚大學,7141016,電子工程學系,學士班(日間),1,2
106,1,私立,一般大學,1009,長庚大學,9121028,醫學系,學士班(日間),3,0
106,1,私立,一般大學,1009,長庚大學,9171031,中醫學系,學士班(日間),176,157
106,1,私立,一般大學,1010,元智大學,2311007,應用外語學系,學士班(日間),0,1
106,1,私立,一般大學,1010,元智大學,2322004,中國語文學系,學士班(日間),1,0
106,1,私立,一般大學,1010,元智大學,3141009,社會暨政策科學學系,學士班(日間),1,0
106,1,私立,一般大學,1010,元智大學,4199018,管理學院,學士班(日間),1,2
106,1,私立,一般大學,1010,元智大學,6131011,資訊管理學系,學士班(日間),1,0
106,1,私立,一般大學,1010,元智大學,6131028,資訊工程學系,學士班(日間),1,0
106,1,私立,一般大學,1010,元智大學,7141035,通訊工程學系,學士班(日間),2,0
106,1,私立,一般大學,1010,元智大學,7151037,機械工程學系,學士班(日間),1,0
106,1,私立,一般大學,1010,元智大學,7191043,工業工程與管理學系,學士班(日間),0,2
106,1,私立,一般大學,1011,中華大學,2311001,外國語文學系,學士班(日間),0,2
106,1,私立,一般大學,1011,中華大學,2311002,應用日語學系,學士班(日間),0,2
106,1,私立,一般大學,1011,中華大學,4121012,財務管理學系,學士班(日間),1,1
106,1,私立,一般大學,1011,中華大學,4131009,國際企業學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,2111002,造形藝術學系,學士班(日間),1,2
106,1,私立,一般大學,1012,大葉大學,2112011,視覺傳達設計學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,2123012,工業設計學系,學士班(日間),1,1
106,1,私立,一般大學,1012,大葉大學,2124014,空間設計學系,學士班(日間),0,2
106,1,私立,一般大學,1012,大葉大學,2311004,英語學系,學士班(日間),1,2
106,1,私立,一般大學,1012,大葉大學,2311006,應用日語學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,3211018,傳播藝術學士學位學程,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,4111020,會計資訊學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,4121025,財務金融學系,學士班(日間),0,2
106,1,私立,一般大學,1012,大葉大學,4131024,國際企業管理學系,學士班(日間),1,1
106,1,私立,一般大學,1012,大葉大學,5121034,分子生物科技學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,7121054,環境工程學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,7151046,機械與自動化工程學系,學士班(日間),1,0
106,1,私立,一般大學,1012,大葉大學,9161064,藥用植物與保健學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),0,2
106,1,私立,一般大學,1012,大葉大學,10151069,觀光旅遊學系,學士班(日間),2,1
106,1,私立,一般大學,1012,大葉大學,10152070,休閒事業管理學系,學士班(日間),0,1
106,1,私立,一般大學,1012,大葉大學,10152072,運動健康管理學系,學士班(日間),0,1
106,1,私立,一般大學,1013,華梵大學,2211005,佛教學系,學士班(日間),2,1
106,1,私立,一般大學,1013,華梵大學,2231006,哲學系,學士班(日間),1,0
106,1,私立,一般大學,1013,華梵大學,2322003,中國文學系,學士班(日間),1,0
106,1,私立,一般大學,1014,義守大學,2111001,電影與電視學系,學士班(日間),0,1
106,1,私立,一般大學,1014,義守大學,2311002,應用英語學系,學士班(日間),0,1
106,1,私立,一般大學,1014,義守大學,2311003,應用日語學系,學士班(日間),0,1
106,1,私立,一般大學,1014,義守大學,4121016,財務金融學系,學士班(日間),1,0
106,1,私立,一般大學,1014,義守大學,4121017,國際財務金融學系,學士班(日間),1,1
106,1,私立,一般大學,1014,義守大學,4131013,國際企業經營學系,學士班(日間),0,2
106,1,私立,一般大學,1014,義守大學,7112034,材料科學與工程學系,學士班(日間),1,0
106,1,私立,一般大學,1014,義守大學,7193037,生物醫學工程學系,學士班(日間),0,2
106,1,私立,一般大學,1014,義守大學,7321032,土木與生態工程學系,學士班(日間),0,1
106,1,私立,一般大學,1014,義守大學,9151042,物理治療學系,學士班(日間),0,1
106,1,私立,一般大學,1014,義守大學,9191041,健康管理學系,學士班(進修),0,1
106,1,私立,一般大學,1014,義守大學,10151055,國際觀光餐旅學系,學士班(日間),0,1
106,1,私立,一般大學,1015,世新大學,2111018,廣播電視電影學系,學士班(日間),4,12
106,1,私立,一般大學,1015,世新大學,2112004,數位多媒體設計學系,學士班(日間),0,2
106,1,私立,一般大學,1015,世新大學,2311002,英語學系,學士班(日間),5,11
106,1,私立,一般大學,1015,世新大學,2311003,日本語文學系,學士班(日間),3,23
106,1,私立,一般大學,1015,世新大學,2322001,中國文學系,學士班(日間),3,8
106,1,私立,一般大學,1015,世新大學,3111005,經濟學系,學士班(日間),2,9
106,1,私立,一般大學,1015,世新大學,3141008,社會心理學系,學士班(日間),1,6
106,1,私立,一般大學,1015,世新大學,3211014,口語傳播學系,學士班(日間),5,23
106,1,私立,一般大學,1015,世新大學,3212017,新聞學系,學士班(日間),4,19
106,1,私立,一般大學,1015,世新大學,3214013,資訊傳播學系,學士班(日間),2,3
106,1,私立,一般大學,1015,世新大學,3214020,圖文傳播暨數位出版學系,學士班(日間),0,5
106,1,私立,一般大學,1015,世新大學,4121024,財務金融學系,學士班(日間),1,8
106,1,私立,一般大學,1015,世新大學,4131023,企業管理學系,學士班(日間),0,7
106,1,私立,一般大學,1015,世新大學,4134009,行政管理學系,學士班(日間),2,3
106,1,私立,一般大學,1015,世新大學,4142019,公共關係暨廣告學系,學士班(日間),2,5
106,1,私立,一般大學,1015,世新大學,4199025,傳播管理學系,學士班(日間),1,6
106,1,私立,一般大學,1015,世新大學,4211026,法律學系,學士班(日間),0,1
106,1,私立,一般大學,1015,世新大學,6131028,資訊管理學系,學士班(日間),4,3
106,1,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),0,5
106,1,私立,一般大學,1016,銘傳大學,1131042,華語文教學學系,學士班(日間),1,4
106,1,私立,一般大學,1016,銘傳大學,2112012,數位媒體設計學系,學士班(日間),1,1
106,1,私立,一般大學,1016,銘傳大學,2123073,商品設計學系,學士班(日間),0,3
106,1,私立,一般大學,1016,銘傳大學,2311010,應用日語學系,學士班(日間),1,1
106,1,私立,一般大學,1016,銘傳大學,2311031,應用英語學系,學士班(日間),1,8
106,1,私立,一般大學,1016,銘傳大學,2322002,應用中國文學系,學士班(日間),1,4
106,1,私立,一般大學,1016,銘傳大學,3212046,新聞學系,學士班(日間),0,4
106,1,私立,一般大學,1016,銘傳大學,3213064,新媒體暨傳播管理學系,學士班(日間),1,2
106,1,私立,一般大學,1016,銘傳大學,4111032,會計學系,學士班(日間),0,3
106,1,私立,一般大學,1016,銘傳大學,4121020,財務金融學系,學士班(日間),3,4
106,1,私立,一般大學,1016,銘傳大學,4121059,經濟與金融學系,學士班(日間),2,1
106,1,私立,一般大學,1016,銘傳大學,4123056,風險管理與保險學系,學士班(日間),3,19
106,1,私立,一般大學,1016,銘傳大學,4131036,企業管理學系,學士班(日間),3,11
106,1,私立,一般大學,1016,銘傳大學,4131061,國際企業學系,學士班(日間),0,7
106,1,私立,一般大學,1016,銘傳大學,4133022,醫療資訊與管理學系,學士班(日間),1,0
106,1,私立,一般大學,1016,銘傳大學,4134006,公共事務學系,學士班(日間),0,5
106,1,私立,一般大學,1016,銘傳大學,4143015,廣告暨策略行銷學系,學士班(日間),2,5
106,1,私立,一般大學,1016,銘傳大學,4211039,法律學系,學士班(日間),0,3
106,1,私立,一般大學,1016,銘傳大學,4212024,財金法律學系,學士班(日間),2,1
106,1,私立,一般大學,1016,銘傳大學,5421079,應用統計與資料科學學系,學士班(日間),0,2
106,1,私立,一般大學,1016,銘傳大學,6131045,資訊管理學系,學士班(日間),2,0
106,1,私立,一般大學,1016,銘傳大學,7193043,生物醫學工程學系,學士班(日間),2,0
106,1,私立,一般大學,1016,銘傳大學,10152076,休閒遊憩管理學系,學士班(日間),0,2
106,1,私立,一般大學,1016,銘傳大學,10321088,犯罪防治學系,學士班(日間),0,2
106,1,私立,一般大學,1017,實踐大學,2311005,應用英語學系,學士班(日間),1,0
106,1,私立,一般大學,1017,實踐大學,4111019,會計學系,學士班(日間),0,2
106,1,私立,一般大學,1017,實踐大學,4121032,金融管理學系,學士班(日間),1,1
106,1,私立,一般大學,1017,實踐大學,4131022,國際企業管理學系,學士班(日間),0,1
106,1,私立,一般大學,1017,實踐大學,4141026,國際貿易學系,學士班(日間),0,1
106,1,私立,一般大學,1017,實踐大學,9221045,家庭研究與兒童發展學系,學士班(日間),0,6
106,1,私立,一般大學,1017,實踐大學,9221045,家庭研究與兒童發展學系,學士班(進修),0,1
106,1,私立,一般大學,1017,實踐大學,9231044,社會工作學系,學士班(進修),1,1
106,1,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,學士班(日間),1,2
106,1,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,學士班(日間),0,4
106,1,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,學士班(進修),0,1
106,1,私立,技專校院,1018,朝陽科技大學,3211006,傳播藝術系,學士班(進修),0,1
106,1,私立,技專校院,1018,朝陽科技大學,4131008,企業管理系,學士班(日間),0,5
106,1,私立,技專校院,1018,朝陽科技大學,4132012,行銷與流通管理系,學士班(進修),1,0
106,1,私立,技專校院,1018,朝陽科技大學,4199014,銀髮產業管理系,學士班(日間),4,4
106,1,私立,技專校院,1018,朝陽科技大學,9221035,幼兒保育系,學士班(日間),0,1
106,1,私立,一般大學,1019,高雄醫學大學,3131002,心理學系,學士班(日間),0,1
106,1,私立,一般大學,1019,高雄醫學大學,4133003,醫務管理暨醫療資訊學系,學士班(日間),4,10
106,1,私立,一般大學,1019,高雄醫學大學,5121005,生物科技學系,學士班(日間),0,3
106,1,私立,一般大學,1019,高雄醫學大學,5123016,生物醫學暨環境生物學系,學士班(日間),1,1
106,1,私立,一般大學,1019,高雄醫學大學,5311017,醫藥暨應用化學系,學士班(日間),1,0
106,1,私立,一般大學,1019,高雄醫學大學,9111044,牙醫學系,學士班(日間),1,1
106,1,私立,一般大學,1019,高雄醫學大學,9111046,口腔衛生學系,學士班(日間),1,2
106,1,私立,一般大學,1019,高雄醫學大學,9121011,醫學系（含學士後醫學系）,學士班(日間),2,0
106,1,私立,一般大學,1019,高雄醫學大學,9151028,物理治療學系,學士班(日間),0,1
106,1,私立,一般大學,1019,高雄醫學大學,9159030,運動醫學系,學士班(日間),6,9
106,1,私立,一般大學,1019,高雄醫學大學,9161024,藥學系,學士班(日間),1,0
106,1,私立,一般大學,1019,高雄醫學大學,9161027,香�菻~學系,學士班(日間),1,2
106,1,私立,一般大學,1019,高雄醫學大學,9191021,公共衛生學系,學士班(日間),2,5
106,1,私立,一般大學,1019,高雄醫學大學,9199033,呼吸治療學系,學士班(日間),0,1
106,1,私立,一般大學,1019,高雄醫學大學,9231049,醫學社會學與社會工作學系,學士班(日間),3,12
106,1,私立,一般大學,1020,南華大學,1121001,幼兒教育學系,學士班(日間),0,1
106,1,私立,一般大學,1020,南華大學,2111059,視覺藝術與設計學系,學士班(日間),1,0
106,1,私立,一般大學,1020,南華大學,2123015,創意產品設計學系,學士班(日間),2,4
106,1,私立,一般大學,1020,南華大學,3122019,國際事務與企業學系,學士班(日間),5,4
106,1,私立,一般大學,1020,南華大學,4121031,財務金融學系,學士班(日間),1,0
106,1,私立,一般大學,1020,南華大學,4131029,企業管理學系,學士班(日間),1,2
106,1,私立,一般大學,1020,南華大學,4199033,文化創意事業管理學系,學士班(日間),2,1
106,1,私立,一般大學,1020,南華大學,5121040,自然生物科技學系,學士班(日間),0,2
106,1,私立,一般大學,1020,南華大學,6131043,科技學院資訊科技進修學士班,學士班(進修),1,0
106,1,私立,一般大學,1020,南華大學,10151048,旅遊管理學系,學士班(日間),1,1
106,1,私立,一般大學,1021,真理大學,2311006,英美語文學系,學士班(日間),0,5
106,1,私立,一般大學,1021,真理大學,2321002,台灣文學系,學士班(日間),0,1
106,1,私立,一般大學,1021,真理大學,3111014,經濟學系,學士班(日間),1,0
106,1,私立,一般大學,1021,真理大學,4121024,財務金融學系,學士班(日間),0,1
106,1,私立,一般大學,1021,真理大學,6131039,資訊管理學系,學士班(日間),0,1
106,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2112008,視覺傳達設計系,學士班(日間),3,2
106,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2123010,創新產品設計系,學士班(日間),0,2
